"Time (CET)","Day-ahead Total Load Forecast [MW] - BZN|CH","Actual Total Load [MW] - BZN|CH"
"24.02.2017 08:00 - 24.02.2017 09:00","9112","7752"
"24.02.2017 09:00 - 24.02.2017 10:00","9207","8249"
"24.02.2017 10:00 - 24.02.2017 11:00","8497","8591"
"24.02.2017 11:00 - 24.02.2017 12:00","8729","8540"
"24.02.2017 12:00 - 24.02.2017 13:00","8758","9025"
"24.02.2017 13:00 - 24.02.2017 14:00","8532","8677"
"24.02.2017 14:00 - 24.02.2017 15:00","8753","8598"
"24.02.2017 15:00 - 24.02.2017 16:00","8472","8436"
"24.02.2017 16:00 - 24.02.2017 17:00","8228","7905"
"24.02.2017 17:00 - 24.02.2017 18:00","8216","7825"
"24.02.2017 18:00 - 24.02.2017 19:00","8767","7836"
"24.02.2017 19:00 - 24.02.2017 20:00","8825","8145"
"24.02.2017 20:00 - 24.02.2017 21:00","8584","7997"
"24.02.2017 21:00 - 24.02.2017 22:00","7351","7537"
"24.02.2017 22:00 - 24.02.2017 23:00","7608","7197"
"24.02.2017 23:00 - 25.02.2017 00:00","7702","7076"
"25.02.2017 00:00 - 25.02.2017 01:00","7759","6925"
"25.02.2017 01:00 - 25.02.2017 02:00","7311","6632"
"25.02.2017 02:00 - 25.02.2017 03:00","7399","6516"
"25.02.2017 03:00 - 25.02.2017 04:00","7358","6557"
"25.02.2017 04:00 - 25.02.2017 05:00","6869","6601"
"25.02.2017 05:00 - 25.02.2017 06:00","6865","6843"
"25.02.2017 06:00 - 25.02.2017 07:00","6871","6670"
"25.02.2017 07:00 - 25.02.2017 08:00","6859","6569"
"25.02.2017 08:00 - 25.02.2017 09:00","7275","6426"
"25.02.2017 09:00 - 25.02.2017 10:00","7318","6740"
"25.02.2017 10:00 - 25.02.2017 11:00","7429","6907"
"25.02.2017 11:00 - 25.02.2017 12:00","7175","6899"
"25.02.2017 12:00 - 25.02.2017 13:00","7264","6817"
"25.02.2017 13:00 - 25.02.2017 14:00","7152","6885"
"25.02.2017 14:00 - 25.02.2017 15:00","7441","7168"
"25.02.2017 15:00 - 25.02.2017 16:00","7319","7259"
"25.02.2017 16:00 - 25.02.2017 17:00","7189","6869"
"25.02.2017 17:00 - 25.02.2017 18:00","7330","7023"
"25.02.2017 18:00 - 25.02.2017 19:00","8328","6660"
"25.02.2017 19:00 - 25.02.2017 20:00","7894","7263"
"25.02.2017 20:00 - 25.02.2017 21:00","7527","7283"
"25.02.2017 21:00 - 25.02.2017 22:00","7591","6928"
"25.02.2017 22:00 - 25.02.2017 23:00","7353","6650"
"25.02.2017 23:00 - 26.02.2017 00:00","7093","6583"
"26.02.2017 00:00 - 26.02.2017 01:00","6848","6474"
"26.02.2017 01:00 - 26.02.2017 02:00","6856","6280"
"26.02.2017 02:00 - 26.02.2017 03:00","6856","6459"
"26.02.2017 03:00 - 26.02.2017 04:00","6862","6548"
"26.02.2017 04:00 - 26.02.2017 05:00","6954","6591"
"26.02.2017 05:00 - 26.02.2017 06:00","6741","6647"
"26.02.2017 06:00 - 26.02.2017 07:00","6593","6620"
"26.02.2017 07:00 - 26.02.2017 08:00","6445","6512"
"26.02.2017 08:00 - 26.02.2017 09:00","6812","6402"
"26.02.2017 09:00 - 26.02.2017 10:00","6722","6292"
"26.02.2017 10:00 - 26.02.2017 11:00","6566","6576"
"26.02.2017 11:00 - 26.02.2017 12:00","6934","6655"
"26.02.2017 12:00 - 26.02.2017 13:00","6908","6636"
"26.02.2017 13:00 - 26.02.2017 14:00","7505","6694"
"26.02.2017 14:00 - 26.02.2017 15:00","6957","6593"
"26.02.2017 15:00 - 26.02.2017 16:00","6985","6657"
"26.02.2017 16:00 - 26.02.2017 17:00","7109","6643"
"26.02.2017 17:00 - 26.02.2017 18:00","7711","6970"
"26.02.2017 18:00 - 26.02.2017 19:00","7085","6696"
"26.02.2017 19:00 - 26.02.2017 20:00","7542","6956"
"26.02.2017 20:00 - 26.02.2017 21:00","7322","7102"
"26.02.2017 21:00 - 26.02.2017 22:00","7652","6813"
"26.02.2017 22:00 - 26.02.2017 23:00","7132","6602"
"26.02.2017 23:00 - 27.02.2017 00:00","7263","6534"
"27.02.2017 00:00 - 27.02.2017 01:00","6835","6279"
"27.02.2017 01:00 - 27.02.2017 02:00","6872","6615"
"27.02.2017 02:00 - 27.02.2017 03:00","6953","6686"
"27.02.2017 03:00 - 27.02.2017 04:00","6973","6808"
"27.02.2017 04:00 - 27.02.2017 05:00","6971","6762"
"27.02.2017 05:00 - 27.02.2017 06:00","7377","6738"
"27.02.2017 06:00 - 27.02.2017 07:00","7361","7046"
"27.02.2017 07:00 - 27.02.2017 08:00","8650","7233"
"27.02.2017 08:00 - 27.02.2017 09:00","8979","7762"
"27.02.2017 09:00 - 27.02.2017 10:00","9031","8125"
"27.02.2017 10:00 - 27.02.2017 11:00","8759","8107"
"27.02.2017 11:00 - 27.02.2017 12:00","8614","8056"
"27.02.2017 12:00 - 27.02.2017 13:00","8636","8017"
"27.02.2017 13:00 - 27.02.2017 14:00","8130","7611"
"27.02.2017 14:00 - 27.02.2017 15:00","8059","7547"
"27.02.2017 15:00 - 27.02.2017 16:00","7849","7400"
"27.02.2017 16:00 - 27.02.2017 17:00","7673","7589"
"27.02.2017 17:00 - 27.02.2017 18:00","7796","7727"
"27.02.2017 18:00 - 27.02.2017 19:00","8342","7684"
"27.02.2017 19:00 - 27.02.2017 20:00","8336","7854"
"27.02.2017 20:00 - 27.02.2017 21:00","8167","7785"
"27.02.2017 21:00 - 27.02.2017 22:00","7683","7311"
"27.02.2017 22:00 - 27.02.2017 23:00","7372","6979"
"27.02.2017 23:00 - 28.02.2017 00:00","6713","6926"
"28.02.2017 00:00 - 28.02.2017 01:00","6835","6622"
"28.02.2017 01:00 - 28.02.2017 02:00","6831","6782"
"28.02.2017 02:00 - 28.02.2017 03:00","6829","6690"
"28.02.2017 03:00 - 28.02.2017 04:00","6933","6876"
"28.02.2017 04:00 - 28.02.2017 05:00","6838","6938"
"28.02.2017 05:00 - 28.02.2017 06:00","6937","6923"
"28.02.2017 06:00 - 28.02.2017 07:00","7156","7250"
"28.02.2017 07:00 - 28.02.2017 08:00","7899","7400"
"28.02.2017 08:00 - 28.02.2017 09:00","9076","8012"
"28.02.2017 09:00 - 28.02.2017 10:00","9335","8483"
"28.02.2017 10:00 - 28.02.2017 11:00","8543","8563"
"28.02.2017 11:00 - 28.02.2017 12:00","9139","8653"
"28.02.2017 12:00 - 28.02.2017 13:00","8988","8633"
"28.02.2017 13:00 - 28.02.2017 14:00","8776","8262"
"28.02.2017 14:00 - 28.02.2017 15:00","8765","8425"
"28.02.2017 15:00 - 28.02.2017 16:00","8601","8633"
"28.02.2017 16:00 - 28.02.2017 17:00","8615","8762"
"28.02.2017 17:00 - 28.02.2017 18:00","8102","8920"
"28.02.2017 18:00 - 28.02.2017 19:00","8945","8650"
"28.02.2017 19:00 - 28.02.2017 20:00","9245","8430"
"28.02.2017 20:00 - 28.02.2017 21:00","8095","8206"
"28.02.2017 21:00 - 28.02.2017 22:00","8062","7743"
"28.02.2017 22:00 - 28.02.2017 23:00","7716","7402"
"28.02.2017 23:00 - 01.03.2017 00:00","7278","7357"
"01.03.2017 00:00 - 01.03.2017 01:00","7390","7116"
"01.03.2017 01:00 - 01.03.2017 02:00","7036","6808"
"01.03.2017 02:00 - 01.03.2017 03:00","7037","6768"
"01.03.2017 03:00 - 01.03.2017 04:00","7136","6953"
"01.03.2017 04:00 - 01.03.2017 05:00","7131","6987"
"01.03.2017 05:00 - 01.03.2017 06:00","7128","6927"
"01.03.2017 06:00 - 01.03.2017 07:00","7573","7192"
"01.03.2017 07:00 - 01.03.2017 08:00","8492","7046"
"01.03.2017 08:00 - 01.03.2017 09:00","9333","7506"
"01.03.2017 09:00 - 01.03.2017 10:00","9161","7858"
"01.03.2017 10:00 - 01.03.2017 11:00","9018","7922"
"01.03.2017 11:00 - 01.03.2017 12:00","9005","7983"
"01.03.2017 12:00 - 01.03.2017 13:00","8982","8012"
"01.03.2017 13:00 - 01.03.2017 14:00","8954","7779"
"01.03.2017 14:00 - 01.03.2017 15:00","8861","7769"
"01.03.2017 15:00 - 01.03.2017 16:00","8621","7678"
"01.03.2017 16:00 - 01.03.2017 17:00","8930","7455"
"01.03.2017 17:00 - 01.03.2017 18:00","8934","7721"
"01.03.2017 18:00 - 01.03.2017 19:00","8960","7734"
"01.03.2017 19:00 - 01.03.2017 20:00","8852","7897"
"01.03.2017 20:00 - 01.03.2017 21:00","8935","7729"
"01.03.2017 21:00 - 01.03.2017 22:00","8207","7289"
"01.03.2017 22:00 - 01.03.2017 23:00","7582","6887"
"01.03.2017 23:00 - 02.03.2017 00:00","6884","6741"
"02.03.2017 00:00 - 02.03.2017 01:00","6561","6354"
"02.03.2017 01:00 - 02.03.2017 02:00","6748","6492"
"02.03.2017 02:00 - 02.03.2017 03:00","6747","6775"
"02.03.2017 03:00 - 02.03.2017 04:00","6755","6771"
"02.03.2017 04:00 - 02.03.2017 05:00","6568","6754"
"02.03.2017 05:00 - 02.03.2017 06:00","6909","6742"
"02.03.2017 06:00 - 02.03.2017 07:00","7325","6960"
"02.03.2017 07:00 - 02.03.2017 08:00","8178","7096"
"02.03.2017 08:00 - 02.03.2017 09:00","8633","7420"
"02.03.2017 09:00 - 02.03.2017 10:00","9185","7881"
"02.03.2017 10:00 - 02.03.2017 11:00","8451","7982"
"02.03.2017 11:00 - 02.03.2017 12:00","8753","8004"
"02.03.2017 12:00 - 02.03.2017 13:00","8576","7965"
"02.03.2017 13:00 - 02.03.2017 14:00","8774","7637"
"02.03.2017 14:00 - 02.03.2017 15:00","8651","7700"
"02.03.2017 15:00 - 02.03.2017 16:00","8322","7434"
"02.03.2017 16:00 - 02.03.2017 17:00","8273","7328"
"02.03.2017 17:00 - 02.03.2017 18:00","7832","7186"
"02.03.2017 18:00 - 02.03.2017 19:00","8770","7194"
"02.03.2017 19:00 - 02.03.2017 20:00","9127","7672"
"02.03.2017 20:00 - 02.03.2017 21:00","7738","7710"
"02.03.2017 21:00 - 02.03.2017 22:00","7725","7301"
"02.03.2017 22:00 - 02.03.2017 23:00","7956","6946"
"02.03.2017 23:00 - 03.03.2017 00:00","7329","6813"
"03.03.2017 00:00 - 03.03.2017 01:00","7221","6657"
"03.03.2017 01:00 - 03.03.2017 02:00","7347","6424"
"03.03.2017 02:00 - 03.03.2017 03:00","7258","6476"
"03.03.2017 03:00 - 03.03.2017 04:00","7266","6504"
"03.03.2017 04:00 - 03.03.2017 05:00","7382","6523"
"03.03.2017 05:00 - 03.03.2017 06:00","7365","6338"
"03.03.2017 06:00 - 03.03.2017 07:00","8168","6628"
"03.03.2017 07:00 - 03.03.2017 08:00","8144","7159"
"03.03.2017 08:00 - 03.03.2017 09:00","9255","7513"
"03.03.2017 09:00 - 03.03.2017 10:00","9238","7795"
"03.03.2017 10:00 - 03.03.2017 11:00","9088","7760"
"03.03.2017 11:00 - 03.03.2017 12:00","8719","7706"
"03.03.2017 12:00 - 03.03.2017 13:00","8670","7658"
"03.03.2017 13:00 - 03.03.2017 14:00","8552","7379"
"03.03.2017 14:00 - 03.03.2017 15:00","8273","7542"
"03.03.2017 15:00 - 03.03.2017 16:00","8199","7263"
"03.03.2017 16:00 - 03.03.2017 17:00","8071","7058"
"03.03.2017 17:00 - 03.03.2017 18:00","7419","6987"
"03.03.2017 18:00 - 03.03.2017 19:00","8347","7070"
"03.03.2017 19:00 - 03.03.2017 20:00","8636","7488"
"03.03.2017 20:00 - 03.03.2017 21:00","7975","7464"
"03.03.2017 21:00 - 03.03.2017 22:00","7816","7006"
"03.03.2017 22:00 - 03.03.2017 23:00","7612","6658"
"03.03.2017 23:00 - 04.03.2017 00:00","7366","6773"
"04.03.2017 00:00 - 04.03.2017 01:00","6959","6489"
"04.03.2017 01:00 - 04.03.2017 02:00","7067","6143"
"04.03.2017 02:00 - 04.03.2017 03:00","7062","6227"
"04.03.2017 03:00 - 04.03.2017 04:00","7079","6254"
"04.03.2017 04:00 - 04.03.2017 05:00","6943","6477"
"04.03.2017 05:00 - 04.03.2017 06:00","6633","6441"
"04.03.2017 06:00 - 04.03.2017 07:00","6673","6294"
"04.03.2017 07:00 - 04.03.2017 08:00","6423","6181"
"04.03.2017 08:00 - 04.03.2017 09:00","6996","5940"
"04.03.2017 09:00 - 04.03.2017 10:00","7121","6259"
"04.03.2017 10:00 - 04.03.2017 11:00","7170","6670"
"04.03.2017 11:00 - 04.03.2017 12:00","7193","6742"
"04.03.2017 12:00 - 04.03.2017 13:00","6984","6930"
"04.03.2017 13:00 - 04.03.2017 14:00","6940","6757"
"04.03.2017 14:00 - 04.03.2017 15:00","6970","6740"
"04.03.2017 15:00 - 04.03.2017 16:00","6977","6542"
"04.03.2017 16:00 - 04.03.2017 17:00","7058","6576"
"04.03.2017 17:00 - 04.03.2017 18:00","7240","6690"
"04.03.2017 18:00 - 04.03.2017 19:00","7379","6649"
"04.03.2017 19:00 - 04.03.2017 20:00","7580","6883"
"04.03.2017 20:00 - 04.03.2017 21:00","7552","6831"
"04.03.2017 21:00 - 04.03.2017 22:00","7387","6458"
"04.03.2017 22:00 - 04.03.2017 23:00","6779","6304"
"04.03.2017 23:00 - 05.03.2017 00:00","6777","6219"
"05.03.2017 00:00 - 05.03.2017 01:00","6454","6275"
"05.03.2017 01:00 - 05.03.2017 02:00","6751","6276"
"05.03.2017 02:00 - 05.03.2017 03:00","6742","6286"
"05.03.2017 03:00 - 05.03.2017 04:00","6452","6385"
"05.03.2017 04:00 - 05.03.2017 05:00","6498","6314"
"05.03.2017 05:00 - 05.03.2017 06:00","6630","6337"
"05.03.2017 06:00 - 05.03.2017 07:00","6666","6351"
"05.03.2017 07:00 - 05.03.2017 08:00","6389","6286"
"05.03.2017 08:00 - 05.03.2017 09:00","6715","6206"
"05.03.2017 09:00 - 05.03.2017 10:00","6401","6447"
"05.03.2017 10:00 - 05.03.2017 11:00","7405","6726"
"05.03.2017 11:00 - 05.03.2017 12:00","7153","6817"
"05.03.2017 12:00 - 05.03.2017 13:00","7318","6871"
"05.03.2017 13:00 - 05.03.2017 14:00","7136","6908"
"05.03.2017 14:00 - 05.03.2017 15:00","6976","6758"
"05.03.2017 15:00 - 05.03.2017 16:00","6841","6427"
"05.03.2017 16:00 - 05.03.2017 17:00","6850","6482"
"05.03.2017 17:00 - 05.03.2017 18:00","7094","6653"
"05.03.2017 18:00 - 05.03.2017 19:00","7505","6771"
"05.03.2017 19:00 - 05.03.2017 20:00","7516","6825"
"05.03.2017 20:00 - 05.03.2017 21:00","7511","6773"
"05.03.2017 21:00 - 05.03.2017 22:00","7441","6479"
"05.03.2017 22:00 - 05.03.2017 23:00","7210","6204"
"05.03.2017 23:00 - 06.03.2017 00:00","6947","6172"
"06.03.2017 00:00 - 06.03.2017 01:00","7026","6412"
"06.03.2017 01:00 - 06.03.2017 02:00","6431","6686"
"06.03.2017 02:00 - 06.03.2017 03:00","6431","6586"
"06.03.2017 03:00 - 06.03.2017 04:00","6361","6672"
"06.03.2017 04:00 - 06.03.2017 05:00","6356","6691"
"06.03.2017 05:00 - 06.03.2017 06:00","6799","6589"
"06.03.2017 06:00 - 06.03.2017 07:00","7503","6904"
"06.03.2017 07:00 - 06.03.2017 08:00","8703","6856"
"06.03.2017 08:00 - 06.03.2017 09:00","8672","7394"
"06.03.2017 09:00 - 06.03.2017 10:00","8723","7829"
"06.03.2017 10:00 - 06.03.2017 11:00","8825","7913"
"06.03.2017 11:00 - 06.03.2017 12:00","9165","8076"
"06.03.2017 12:00 - 06.03.2017 13:00","8722","8174"
"06.03.2017 13:00 - 06.03.2017 14:00","8792","7894"
"06.03.2017 14:00 - 06.03.2017 15:00","8830","7986"
"06.03.2017 15:00 - 06.03.2017 16:00","8778","8161"
"06.03.2017 16:00 - 06.03.2017 17:00","8738","8118"
"06.03.2017 17:00 - 06.03.2017 18:00","8404","8061"
"06.03.2017 18:00 - 06.03.2017 19:00","8802","8020"
"06.03.2017 19:00 - 06.03.2017 20:00","8732","8173"
"06.03.2017 20:00 - 06.03.2017 21:00","8580","7982"
"06.03.2017 21:00 - 06.03.2017 22:00","8234","7596"
"06.03.2017 22:00 - 06.03.2017 23:00","7762","7251"
"06.03.2017 23:00 - 07.03.2017 00:00","7332","7076"
"07.03.2017 00:00 - 07.03.2017 01:00","6798","6847"
"07.03.2017 01:00 - 07.03.2017 02:00","6595","7043"
"07.03.2017 02:00 - 07.03.2017 03:00","6786","6703"
"07.03.2017 03:00 - 07.03.2017 04:00","6834","6975"
"07.03.2017 04:00 - 07.03.2017 05:00","6883","6953"
"07.03.2017 05:00 - 07.03.2017 06:00","6963","6799"
"07.03.2017 06:00 - 07.03.2017 07:00","8101","6508"
"07.03.2017 07:00 - 07.03.2017 08:00","8680","7139"
"07.03.2017 08:00 - 07.03.2017 09:00","9102","7684"
"07.03.2017 09:00 - 07.03.2017 10:00","9044","8105"
"07.03.2017 10:00 - 07.03.2017 11:00","9040","8119"
"07.03.2017 11:00 - 07.03.2017 12:00","9036","8241"
"07.03.2017 12:00 - 07.03.2017 13:00","8666","8308"
"07.03.2017 13:00 - 07.03.2017 14:00","8533","7996"
"07.03.2017 14:00 - 07.03.2017 15:00","8513","8015"
"07.03.2017 15:00 - 07.03.2017 16:00","8613","8044"
"07.03.2017 16:00 - 07.03.2017 17:00","8506","7913"
"07.03.2017 17:00 - 07.03.2017 18:00","8706","7841"
"07.03.2017 18:00 - 07.03.2017 19:00","8759","7809"
"07.03.2017 19:00 - 07.03.2017 20:00","9078","8120"
"07.03.2017 20:00 - 07.03.2017 21:00","8727","8055"
"07.03.2017 21:00 - 07.03.2017 22:00","8002","7426"
"07.03.2017 22:00 - 07.03.2017 23:00","7434","7004"
"07.03.2017 23:00 - 08.03.2017 00:00","6935","6873"
"08.03.2017 00:00 - 08.03.2017 01:00","7032","6557"
"08.03.2017 01:00 - 08.03.2017 02:00","7070","6382"
"08.03.2017 02:00 - 08.03.2017 03:00","7085","7036"
"08.03.2017 03:00 - 08.03.2017 04:00","7112","7147"
"08.03.2017 04:00 - 08.03.2017 05:00","7154","7145"
"08.03.2017 05:00 - 08.03.2017 06:00","7278","7087"
"08.03.2017 06:00 - 08.03.2017 07:00","7679","7128"
"08.03.2017 07:00 - 08.03.2017 08:00","8101","7367"
"08.03.2017 08:00 - 08.03.2017 09:00","9130","7720"
"08.03.2017 09:00 - 08.03.2017 10:00","9142","7999"
"08.03.2017 10:00 - 08.03.2017 11:00","8776","8007"
"08.03.2017 11:00 - 08.03.2017 12:00","8994","8075"
"08.03.2017 12:00 - 08.03.2017 13:00","8705","8100"
"08.03.2017 13:00 - 08.03.2017 14:00","8926","7967"
"08.03.2017 14:00 - 08.03.2017 15:00","8934","7938"
"08.03.2017 15:00 - 08.03.2017 16:00","8567","7845"
"08.03.2017 16:00 - 08.03.2017 17:00","8587","7814"
"08.03.2017 17:00 - 08.03.2017 18:00","8456","8850"
"08.03.2017 18:00 - 08.03.2017 19:00","8872","7991"
"08.03.2017 19:00 - 08.03.2017 20:00","8627","8254"
"08.03.2017 20:00 - 08.03.2017 21:00","8581","8119"
"08.03.2017 21:00 - 08.03.2017 22:00","7949","7673"
"08.03.2017 22:00 - 08.03.2017 23:00","7492","7277"
"08.03.2017 23:00 - 09.03.2017 00:00","7039","7130"
"09.03.2017 00:00 - 09.03.2017 01:00","6543","6684"
"09.03.2017 01:00 - 09.03.2017 02:00","6714","6944"
"09.03.2017 02:00 - 09.03.2017 03:00","6560","6213"
"09.03.2017 03:00 - 09.03.2017 04:00","6619","6475"
"09.03.2017 04:00 - 09.03.2017 05:00","6530","6747"
"09.03.2017 05:00 - 09.03.2017 06:00","6794","6693"
"09.03.2017 06:00 - 09.03.2017 07:00","7314","6779"
"09.03.2017 07:00 - 09.03.2017 08:00","8163","6993"
"09.03.2017 08:00 - 09.03.2017 09:00","9033","7548"
"09.03.2017 09:00 - 09.03.2017 10:00","8402","7995"
"09.03.2017 10:00 - 09.03.2017 11:00","8459","8219"
"09.03.2017 11:00 - 09.03.2017 12:00","8629","8242"
"09.03.2017 12:00 - 09.03.2017 13:00","8768","8254"
"09.03.2017 13:00 - 09.03.2017 14:00","8225","8064"
"09.03.2017 14:00 - 09.03.2017 15:00","8222","8067"
"09.03.2017 15:00 - 09.03.2017 16:00","8306","7818"
"09.03.2017 16:00 - 09.03.2017 17:00","8249","7966"
"09.03.2017 17:00 - 09.03.2017 18:00","8124","7968"
"09.03.2017 18:00 - 09.03.2017 19:00","8494","7847"
"09.03.2017 19:00 - 09.03.2017 20:00","8573","8099"
"09.03.2017 20:00 - 09.03.2017 21:00","8272","7960"
"09.03.2017 21:00 - 09.03.2017 22:00","7985","7498"
"09.03.2017 22:00 - 09.03.2017 23:00","7556","7106"
"09.03.2017 23:00 - 10.03.2017 00:00","6794","7034"
"10.03.2017 00:00 - 10.03.2017 01:00","6631","6617"
"10.03.2017 01:00 - 10.03.2017 02:00","6700","6305"
"10.03.2017 02:00 - 10.03.2017 03:00","6679","6511"
"10.03.2017 03:00 - 10.03.2017 04:00","6660","6650"
"10.03.2017 04:00 - 10.03.2017 05:00","6758","6640"
"10.03.2017 05:00 - 10.03.2017 06:00","6936","6690"
"10.03.2017 06:00 - 10.03.2017 07:00","7812","6895"
"10.03.2017 07:00 - 10.03.2017 08:00","8584","7079"
"10.03.2017 08:00 - 10.03.2017 09:00","8560","7393"
"10.03.2017 09:00 - 10.03.2017 10:00","8585","7660"
"10.03.2017 10:00 - 10.03.2017 11:00","8711","7595"
"10.03.2017 11:00 - 10.03.2017 12:00","8726","7575"
"10.03.2017 12:00 - 10.03.2017 13:00","8228","7621"
"10.03.2017 13:00 - 10.03.2017 14:00","7659","7742"
"10.03.2017 14:00 - 10.03.2017 15:00","7938","7852"
"10.03.2017 15:00 - 10.03.2017 16:00","7945","7641"
"10.03.2017 16:00 - 10.03.2017 17:00","7702","7238"
"10.03.2017 17:00 - 10.03.2017 18:00","7785","6971"
"10.03.2017 18:00 - 10.03.2017 19:00","8203","6892"
"10.03.2017 19:00 - 10.03.2017 20:00","8520","7238"
"10.03.2017 20:00 - 10.03.2017 21:00","8570","7450"
"10.03.2017 21:00 - 10.03.2017 22:00","8050","7042"
"10.03.2017 22:00 - 10.03.2017 23:00","7657","6764"
"10.03.2017 23:00 - 11.03.2017 00:00","7250","6926"
"11.03.2017 00:00 - 11.03.2017 01:00","7174","6792"
"11.03.2017 01:00 - 11.03.2017 02:00","7182","6677"
"11.03.2017 02:00 - 11.03.2017 03:00","7132","6600"
"11.03.2017 03:00 - 11.03.2017 04:00","6984","6804"
"11.03.2017 04:00 - 11.03.2017 05:00","6875","6790"
"11.03.2017 05:00 - 11.03.2017 06:00","7020","6692"
"11.03.2017 06:00 - 11.03.2017 07:00","7030","6687"
"11.03.2017 07:00 - 11.03.2017 08:00","7070","6736"
"11.03.2017 08:00 - 11.03.2017 09:00","6862","6591"
"11.03.2017 09:00 - 11.03.2017 10:00","7154","6822"
"11.03.2017 10:00 - 11.03.2017 11:00","7242","7094"
"11.03.2017 11:00 - 11.03.2017 12:00","7159","7316"
"11.03.2017 12:00 - 11.03.2017 13:00","7193","7233"
"11.03.2017 13:00 - 11.03.2017 14:00","6994","7177"
"11.03.2017 14:00 - 11.03.2017 15:00","6967","7017"
"11.03.2017 15:00 - 11.03.2017 16:00","7153","6853"
"11.03.2017 16:00 - 11.03.2017 17:00","7022","6757"
"11.03.2017 17:00 - 11.03.2017 18:00","7186","6753"
"11.03.2017 18:00 - 11.03.2017 19:00","7211","6617"
"11.03.2017 19:00 - 11.03.2017 20:00","7602","6724"
"11.03.2017 20:00 - 11.03.2017 21:00","7653","6890"
"11.03.2017 21:00 - 11.03.2017 22:00","7217","6625"
"11.03.2017 22:00 - 11.03.2017 23:00","6603","6367"
"11.03.2017 23:00 - 12.03.2017 00:00","6725","6501"
"12.03.2017 00:00 - 12.03.2017 01:00","6513","6520"
"12.03.2017 01:00 - 12.03.2017 02:00","7111","6571"
"12.03.2017 02:00 - 12.03.2017 03:00","7002","6469"
"12.03.2017 03:00 - 12.03.2017 04:00","6843","6447"
"12.03.2017 04:00 - 12.03.2017 05:00","6825","6385"
"12.03.2017 05:00 - 12.03.2017 06:00","6694","6306"
"12.03.2017 06:00 - 12.03.2017 07:00","6441","6394"
"12.03.2017 07:00 - 12.03.2017 08:00","6605","6324"
"12.03.2017 08:00 - 12.03.2017 09:00","6938","6196"
"12.03.2017 09:00 - 12.03.2017 10:00","6974","6423"
"12.03.2017 10:00 - 12.03.2017 11:00","6810","6546"
"12.03.2017 11:00 - 12.03.2017 12:00","6763","7518"
"12.03.2017 12:00 - 12.03.2017 13:00","6738","6561"
"12.03.2017 13:00 - 12.03.2017 14:00","6975","6626"
"12.03.2017 14:00 - 12.03.2017 15:00","6823","6350"
"12.03.2017 15:00 - 12.03.2017 16:00","6798","6130"
"12.03.2017 16:00 - 12.03.2017 17:00","6836","6071"
"12.03.2017 17:00 - 12.03.2017 18:00","6709","6248"
"12.03.2017 18:00 - 12.03.2017 19:00","6965","6681"
"12.03.2017 19:00 - 12.03.2017 20:00","7368","7257"
"12.03.2017 20:00 - 12.03.2017 21:00","7242","6931"
"12.03.2017 21:00 - 12.03.2017 22:00","7157","6819"
"12.03.2017 22:00 - 12.03.2017 23:00","7225","6703"
"12.03.2017 23:00 - 13.03.2017 00:00","7105","6752"
"13.03.2017 00:00 - 13.03.2017 01:00","7140","6536"
"13.03.2017 01:00 - 13.03.2017 02:00","6431","6376"
"13.03.2017 02:00 - 13.03.2017 03:00","6430","6303"
"13.03.2017 03:00 - 13.03.2017 04:00","6355","6379"
"13.03.2017 04:00 - 13.03.2017 05:00","6352","6476"
"13.03.2017 05:00 - 13.03.2017 06:00","6824","6439"
"13.03.2017 06:00 - 13.03.2017 07:00","7578","6630"
"13.03.2017 07:00 - 13.03.2017 08:00","8670","6924"
"13.03.2017 08:00 - 13.03.2017 09:00","8677","7455"
"13.03.2017 09:00 - 13.03.2017 10:00","8766","7727"
"13.03.2017 10:00 - 13.03.2017 11:00","8858","7635"
"13.03.2017 11:00 - 13.03.2017 12:00","8792","7665"
"13.03.2017 12:00 - 13.03.2017 13:00","8707","7797"
"13.03.2017 13:00 - 13.03.2017 14:00","8203","7513"
"13.03.2017 14:00 - 13.03.2017 15:00","8064","7366"
"13.03.2017 15:00 - 13.03.2017 16:00","7837","7295"
"13.03.2017 16:00 - 13.03.2017 17:00","7845","7126"
"13.03.2017 17:00 - 13.03.2017 18:00","7959","7177"
"13.03.2017 18:00 - 13.03.2017 19:00","8258","7134"
"13.03.2017 19:00 - 13.03.2017 20:00","8534","7546"
"13.03.2017 20:00 - 13.03.2017 21:00","8443","7688"
"13.03.2017 21:00 - 13.03.2017 22:00","7970","7232"
"13.03.2017 22:00 - 13.03.2017 23:00","7641","6883"
"13.03.2017 23:00 - 14.03.2017 00:00","6890","6731"
"14.03.2017 00:00 - 14.03.2017 01:00","6712","6348"
"14.03.2017 01:00 - 14.03.2017 02:00","6534","6179"
"14.03.2017 02:00 - 14.03.2017 03:00","6476","5737"
"14.03.2017 03:00 - 14.03.2017 04:00","6748","5745"
"14.03.2017 04:00 - 14.03.2017 05:00","6557","6281"
"14.03.2017 05:00 - 14.03.2017 06:00","6848","6197"
"14.03.2017 06:00 - 14.03.2017 07:00","7962","6331"
